   1 	     8.9787 
   2 	    13.8685 
   3 	    18.8952 
   4 	    23.9581 
   5 	    29.0586 
   6 	    33.8713 
   7 	    38.9489 
   8 	    43.9681 
   9 	    48.9854 
  10 	    53.9874 
  11 	    59.0364 
  12 	    63.9776 
  13 	    69.0172 
  14 	    73.9150 
  15 	    78.9543 
  16 	    84.0236 
  17 	    88.9785 
  18 	    94.0210 
  19 	    99.0334 
  20 	   104.0145 
  21 	   108.9296 
  22 	   114.0206 
  23 	   118.9641 
  24 	   123.9620 
  25 	   128.9840 
  26 	   133.8949 
