   1 	     9.9206 
   2 	    12.7637 
   3 	    15.5453 
   4 	    18.2775 
   5 	    21.0840 
   6 	    23.8116 
   7 	    26.5872 
   8 	    29.3317 
   9 	    32.1999 
  10 	    34.8456 
  11 	    37.7606 
  12 	    40.4519 
  13 	    43.1704 
  14 	    45.9643 
  15 	    48.7770 
  16 	    51.5420 
  17 	    54.2927 
  18 	    57.0934 
  19 	    59.7938 
  20 	    62.6011 
  21 	    65.3275 
  22 	    68.0588 
  23 	    70.8548 
  24 	    73.6686 
  25 	    76.3801 
  26 	    79.1817 

