   1 	     4.8413 
   2 	     7.5202 
   3 	    10.2485 
   4 	    13.1112 
   5 	    15.8850 
   6 	    18.5947 
   7 	    21.3362 
   8 	    24.1251 
   9 	    26.8854 
  10 	    29.6661 
  11 	    32.3663 
  12 	    35.2353 
  13 	    37.9820 
  14 	    40.7508 
  15 	    43.4663 
  16 	    46.2376 
  17 	    49.0354 
  18 	    51.7926 
  19 	    54.5856 
  20 	    57.3129 
  21 	    60.1194 
  22 	    62.8886 
  23 	    65.6025 
  24 	    68.3758 
  25 	    71.1360 
  26 	    73.9427 
