   1 	     4.2835 
   2 	     7.1264 
   3 	     9.8714 
   4 	    12.5233 
   5 	    15.3570 
   6 	    18.0717 
   7 	    20.9040 
   8 	    23.6665 
   9 	    26.4958 
  10 	    29.2638 
  11 	    32.0277 
  12 	    34.8694 
  13 	    37.3482 
  14 	    40.1830 
  15 	    43.1170 
  16 	    45.8500 
  17 	    48.6466 
  18 	    51.2462 
  19 	    53.9983 
  20 	    56.8462 
  21 	    59.6640 
  22 	    62.4208 
  23 	    65.0923 
  24 	    67.8895 
  25 	    70.6695 
