   1 	     7.9087 
   2 	    12.9573 
   3 	    17.9660 
   4 	    22.9413 
   5 	    27.9404 
   6 	    32.9050 
   7 	    37.8733 
   8 	    42.7249 
   9 	    47.9161 
  10 	    52.9473 
  11 	    57.9303 
  12 	    62.8900 
  13 	    67.9166 
  14 	    72.9704 
  15 	    77.9646 
  16 	    82.9358 
  17 	    87.9198 
  18 	    92.9794 
  19 	    97.9536 
  20 	   102.9647 
  21 	   107.9223 
  22 	   112.9109 
  23 	   117.8847 
  24 	   123.0112 
  25 	   127.9176 
  26 	   132.9387 
