   1 	     3.1181 
   2 	     5.8714 
   3 	     8.6169 
   4 	    11.3619 
   5 	    14.2336 
   6 	    16.8150 
   7 	    19.6323 
   8 	    22.4920 
   9 	    25.1849 
  10 	    27.9134 
  11 	    30.6776 
  12 	    33.4725 
  13 	    36.2370 
  14 	    39.0169 
  15 	    41.8109 
  16 	    44.5124 
  17 	    47.2855 
  18 	    50.1064 
  19 	    52.8118 
  20 	    55.6973 
  21 	    58.3202 
  22 	    61.1164 
  23 	    63.9238 
  24 	    66.6624 
  25 	    69.4076 
  26 	    72.2016 
