   1 	    23.8995 
   2 	    26.7096 
   3 	    29.4588 
   4 	    32.2566 
   5 	    34.9558 
   6 	    37.7317 
   7 	    40.5038 
   8 	    43.2527 
   9 	    45.9723 
  10 	    48.7706 
  11 	    51.5327 
  12 	    54.3123 
  13 	    57.1134 
  14 	    59.9407 
  15 	    62.6809 
  16 	    65.4221 
  17 	    68.1846 
  18 	    70.9638 
  19 	    73.6818 
  20 	    76.4713 
  21 	    79.2939 
  22 	    82.0124 
  23 	    84.7822 
  24 	    87.5995 
  25 	    90.3478 
  26 	    93.1203 
