   1 	    40.2104 
   2 	    42.8801 
   3 	    45.7372 
   4 	    48.4984 
   5 	    51.2451 
   6 	    54.0870 
   7 	    56.8657 
   8 	    59.5568 
   9 	    62.3401 
  10 	    65.1060 
  11 	    67.9192 
  12 	    70.6932 
  13 	    73.4126 
  14 	    76.2024 
  15 	    78.8987 
  16 	    81.7698 
  17 	    84.4892 
  18 	    87.2756 
  19 	    89.8767 
  20 	    92.7343 
  21 	    95.5982 
  22 	    98.3424 
  23 	   101.0126 
  24 	   103.8142 
  25 	   106.6491 
  26 	   109.3458 
